filename,emotion_code,emotion,intensity,actor,modality,path,duration
03-01-03-01-02-02-12.wav,03,happy,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-03-01-02-02-12.wav,3.7370833333333335
03-01-03-02-01-01-12.wav,03,happy,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-01-01-12.wav,4.204208333333334
03-01-03-02-01-02-12.wav,03,happy,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-01-02-12.wav,4.137458333333333
03-01-03-02-02-01-12.wav,03,happy,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-02-01-12.wav,3.9039166666666665
03-01-03-02-02-02-12.wav,03,happy,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-03-02-02-02-12.wav,3.970625
03-01-04-01-01-01-12.wav,04,sad,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-01-01-12.wav,3.6703333333333332
03-01-04-01-01-02-12.wav,04,sad,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-01-02-12.wav,3.6035833333333334
03-01-04-01-02-01-12.wav,04,sad,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-02-01-12.wav,3.6703333333333332
03-01-04-01-02-02-12.wav,04,sad,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-04-01-02-02-12.wav,3.5702291666666666
03-01-04-02-01-01-12.wav,04,sad,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-01-01-12.wav,3.8705208333333334
03-01-04-02-01-02-12.wav,04,sad,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-01-02-12.wav,3.7704375
03-01-04-02-02-01-12.wav,04,sad,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-02-01-12.wav,3.8037916666666667
03-01-04-02-02-02-12.wav,04,sad,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-04-02-02-02-12.wav,3.8705416666666665
03-01-05-01-01-01-12.wav,05,angry,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-01-01-12.wav,4.2709375
03-01-05-01-01-02-12.wav,05,angry,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-01-02-12.wav,3.970625
03-01-05-01-02-01-12.wav,05,angry,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-02-01-12.wav,3.7370833333333335
03-01-05-01-02-02-12.wav,05,angry,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-05-01-02-02-12.wav,4.137458333333333
03-01-05-02-01-01-12.wav,05,angry,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-01-01-12.wav,3.6369583333333333
03-01-05-02-01-02-12.wav,05,angry,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-01-02-12.wav,3.6703333333333332
03-01-05-02-02-01-12.wav,05,angry,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-02-01-12.wav,3.8038125
03-01-05-02-02-02-12.wav,05,angry,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-05-02-02-02-12.wav,3.8371666666666666
03-01-06-01-01-01-12.wav,06,fearful,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-01-01-12.wav,3.4034166666666668
03-01-06-01-01-02-12.wav,06,fearful,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-01-02-12.wav,3.5035
03-01-06-01-02-01-12.wav,06,fearful,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-02-01-12.wav,3.3700208333333332
03-01-06-01-02-02-12.wav,06,fearful,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-06-01-02-02-12.wav,3.2032083333333334
03-01-06-02-01-01-12.wav,06,fearful,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-01-01-12.wav,3.7370833333333335
03-01-06-02-01-02-12.wav,06,fearful,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-01-02-12.wav,3.703708333333333
03-01-06-02-02-01-12.wav,06,fearful,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-02-01-12.wav,3.4701458333333335
03-01-06-02-02-02-12.wav,06,fearful,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-06-02-02-02-12.wav,3.6703333333333332
03-01-07-01-01-01-12.wav,07,disgust,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-01-12.wav,3.7370625
03-01-07-01-01-02-12.wav,07,disgust,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-01-02-12.wav,3.703708333333333
03-01-07-01-02-01-12.wav,07,disgust,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-02-01-12.wav,3.6036041666666665
03-01-07-01-02-02-12.wav,07,disgust,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-07-01-02-02-12.wav,3.703708333333333
03-01-07-02-01-01-12.wav,07,disgust,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-01-01-12.wav,3.970645833333333
03-01-07-02-01-02-12.wav,07,disgust,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-01-02-12.wav,4.5378541666666665
03-01-07-02-02-01-12.wav,07,disgust,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-01-12.wav,4.204208333333334
03-01-07-02-02-02-12.wav,07,disgust,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-07-02-02-02-12.wav,3.970645833333333
03-01-08-01-01-01-12.wav,08,surprised,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-01-01-12.wav,3.536875
03-01-08-01-01-02-12.wav,08,surprised,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-01-02-12.wav,3.6369583333333333
03-01-08-01-02-01-12.wav,08,surprised,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-02-01-12.wav,3.5035
03-01-08-01-02-02-12.wav,08,surprised,normal,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-08-01-02-02-12.wav,3.6036041666666665
03-01-08-02-01-01-12.wav,08,surprised,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-01-01-12.wav,3.7036875
03-01-08-02-01-02-12.wav,08,surprised,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-01-02-12.wav,3.7370625
03-01-08-02-02-01-12.wav,08,surprised,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-02-01-12.wav,3.7370625
03-01-08-02-02-02-12.wav,08,surprised,strong,12,speech,Audio_Speech_Actors_01-24\Actor_12\03-01-08-02-02-02-12.wav,3.6703333333333332
03-01-01-01-01-01-13.wav,01,neutral,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-01-01-13.wav,3.1698333333333335
03-01-01-01-01-02-13.wav,01,neutral,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-01-02-13.wav,3.2031875
03-01-01-01-02-01-13.wav,01,neutral,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-01-13.wav,3.069729166666667
03-01-01-01-02-02-13.wav,01,neutral,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-01-01-02-02-13.wav,3.136458333333333
03-01-02-01-01-01-13.wav,02,calm,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-01-01-13.wav,3.3032916666666665
03-01-02-01-01-02-13.wav,02,calm,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-01-02-13.wav,3.1698333333333335
03-01-02-01-02-01-13.wav,02,calm,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-02-01-13.wav,3.136458333333333
03-01-02-01-02-02-13.wav,02,calm,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-02-01-02-02-13.wav,2.9362708333333334
03-01-02-02-01-01-13.wav,02,calm,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-01-01-13.wav,3.1364791666666667
03-01-02-02-01-02-13.wav,02,calm,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-01-02-13.wav,3.2032083333333334
03-01-02-02-02-01-13.wav,02,calm,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-02-01-13.wav,3.003
03-01-02-02-02-02-13.wav,02,calm,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-02-02-02-02-13.wav,3.0363541666666665
03-01-03-01-01-01-13.wav,03,happy,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-01-01-13.wav,3.2365625
03-01-03-01-01-02-13.wav,03,happy,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-01-02-13.wav,3.2032083333333334
03-01-03-01-02-01-13.wav,03,happy,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-02-01-13.wav,3.1364791666666667
03-01-03-01-02-02-13.wav,03,happy,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-03-01-02-02-13.wav,3.2032083333333334
03-01-03-02-01-01-13.wav,03,happy,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-01-01-13.wav,3.4367708333333336
03-01-03-02-01-02-13.wav,03,happy,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-01-02-13.wav,3.6036041666666665
03-01-03-02-02-01-13.wav,03,happy,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-02-01-13.wav,3.3700208333333332
03-01-03-02-02-02-13.wav,03,happy,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-03-02-02-02-13.wav,3.3366666666666664
03-01-04-01-01-01-13.wav,04,sad,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-01-13.wav,3.5702291666666666
03-01-04-01-01-02-13.wav,04,sad,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-01-02-13.wav,3.5368541666666666
03-01-04-01-02-01-13.wav,04,sad,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-02-01-13.wav,3.4367708333333336
03-01-04-01-02-02-13.wav,04,sad,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-04-01-02-02-13.wav,3.370041666666667
03-01-04-02-01-01-13.wav,04,sad,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-01-13.wav,3.3366666666666664
03-01-04-02-01-02-13.wav,04,sad,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-01-02-13.wav,3.3032916666666665
03-01-04-02-02-01-13.wav,04,sad,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-02-01-13.wav,3.4367708333333336
03-01-04-02-02-02-13.wav,04,sad,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-04-02-02-02-13.wav,3.2031875
03-01-05-01-01-01-13.wav,05,angry,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-01-01-13.wav,3.4367708333333336
03-01-05-01-01-02-13.wav,05,angry,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-01-02-13.wav,3.5368541666666666
03-01-05-01-02-01-13.wav,05,angry,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-02-01-13.wav,3.6036041666666665
03-01-05-01-02-02-13.wav,05,angry,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-05-01-02-02-13.wav,3.3700208333333332
03-01-05-02-01-01-13.wav,05,angry,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-01-01-13.wav,3.6703333333333332
03-01-05-02-01-02-13.wav,05,angry,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-01-02-13.wav,4.2709375
03-01-05-02-02-01-13.wav,05,angry,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-02-01-13.wav,3.5702291666666666
03-01-05-02-02-02-13.wav,05,angry,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-05-02-02-02-13.wav,4.170833333333333
03-01-06-01-01-01-13.wav,06,fearful,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-01-01-13.wav,3.1364791666666667
03-01-06-01-01-02-13.wav,06,fearful,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-01-02-13.wav,3.1698333333333335
03-01-06-01-02-01-13.wav,06,fearful,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-02-01-13.wav,3.2032083333333334
03-01-06-01-02-02-13.wav,06,fearful,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-06-01-02-02-13.wav,3.2365625
03-01-06-02-01-01-13.wav,06,fearful,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-01-01-13.wav,3.370041666666667
03-01-06-02-01-02-13.wav,06,fearful,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-01-02-13.wav,3.2699375
03-01-06-02-02-01-13.wav,06,fearful,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-02-01-13.wav,3.5035
03-01-06-02-02-02-13.wav,06,fearful,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-06-02-02-02-13.wav,3.2032083333333334
03-01-07-01-01-01-13.wav,07,disgust,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-01-01-13.wav,3.136458333333333
03-01-07-01-01-02-13.wav,07,disgust,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-01-02-13.wav,3.1698333333333335
03-01-07-01-02-01-13.wav,07,disgust,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-02-01-13.wav,3.2699375
03-01-07-01-02-02-13.wav,07,disgust,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-07-01-02-02-13.wav,3.2365625
03-01-07-02-01-01-13.wav,07,disgust,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-01-01-13.wav,3.403395833333333
03-01-07-02-01-02-13.wav,07,disgust,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-01-02-13.wav,3.703708333333333
03-01-07-02-02-01-13.wav,07,disgust,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-02-01-13.wav,3.403395833333333
03-01-07-02-02-02-13.wav,07,disgust,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-07-02-02-02-13.wav,3.4367708333333336
03-01-08-01-01-01-13.wav,08,surprised,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-01-01-13.wav,3.403395833333333
03-01-08-01-01-02-13.wav,08,surprised,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-01-02-13.wav,3.136458333333333
03-01-08-01-02-01-13.wav,08,surprised,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-02-01-13.wav,3.1364791666666667
03-01-08-01-02-02-13.wav,08,surprised,normal,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-08-01-02-02-13.wav,3.036375
03-01-08-02-01-01-13.wav,08,surprised,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-01-13.wav,3.3366666666666664
03-01-08-02-01-02-13.wav,08,surprised,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-01-02-13.wav,3.3032916666666665
03-01-08-02-02-01-13.wav,08,surprised,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-01-13.wav,3.3366666666666664
03-01-08-02-02-02-13.wav,08,surprised,strong,13,speech,Audio_Speech_Actors_01-24\Actor_13\03-01-08-02-02-02-13.wav,3.3032916666666665
03-01-01-01-01-01-14.wav,01,neutral,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-01-14.wav,3.470125
03-01-01-01-01-02-14.wav,01,neutral,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-01-02-14.wav,3.3366666666666664
03-01-01-01-02-01-14.wav,01,neutral,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-01-14.wav,3.4701458333333335
03-01-01-01-02-02-14.wav,01,neutral,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-01-01-02-02-14.wav,3.5702291666666666
03-01-02-01-01-01-14.wav,02,calm,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-01-14.wav,3.7370625
03-01-02-01-01-02-14.wav,02,calm,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-01-02-14.wav,3.5702291666666666
03-01-02-01-02-01-14.wav,02,calm,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-01-14.wav,3.4034166666666668
03-01-02-01-02-02-14.wav,02,calm,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-02-01-02-02-14.wav,3.5035
03-01-02-02-01-01-14.wav,02,calm,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-01-14.wav,3.8705208333333334
03-01-02-02-01-02-14.wav,02,calm,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-01-02-14.wav,3.9038958333333333
03-01-02-02-02-01-14.wav,02,calm,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-01-14.wav,3.7370625
03-01-02-02-02-02-14.wav,02,calm,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-02-02-02-02-14.wav,3.7704375
03-01-03-01-01-01-14.wav,03,happy,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-01-14.wav,3.703708333333333
03-01-03-01-01-02-14.wav,03,happy,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-01-02-14.wav,3.6703333333333332
03-01-03-01-02-01-14.wav,03,happy,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-01-14.wav,3.403395833333333
03-01-03-01-02-02-14.wav,03,happy,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-03-01-02-02-14.wav,3.470125
03-01-03-02-01-01-14.wav,03,happy,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-01-14.wav,3.7704166666666667
03-01-03-02-01-02-14.wav,03,happy,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-01-02-14.wav,3.7370625
03-01-03-02-02-01-14.wav,03,happy,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-01-14.wav,3.8371666666666666
03-01-03-02-02-02-14.wav,03,happy,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-03-02-02-02-14.wav,3.7370625
03-01-04-01-01-01-14.wav,04,sad,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-01-14.wav,3.7370625
03-01-04-01-01-02-14.wav,04,sad,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-01-02-14.wav,3.6036041666666665
03-01-04-01-02-01-14.wav,04,sad,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-01-14.wav,3.6036041666666665
03-01-04-01-02-02-14.wav,04,sad,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-04-01-02-02-14.wav,3.536875
03-01-04-02-01-01-14.wav,04,sad,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-01-14.wav,3.8705208333333334
03-01-04-02-01-02-14.wav,04,sad,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-01-02-14.wav,3.6703333333333332
03-01-04-02-02-01-14.wav,04,sad,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-01-14.wav,3.6703333333333332
03-01-04-02-02-02-14.wav,04,sad,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-04-02-02-02-14.wav,3.9039166666666665
03-01-05-01-01-01-14.wav,05,angry,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-01-14.wav,3.6035833333333334
03-01-05-01-01-02-14.wav,05,angry,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-01-02-14.wav,3.703708333333333
03-01-05-01-02-01-14.wav,05,angry,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-01-14.wav,3.7370625
03-01-05-01-02-02-14.wav,05,angry,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-05-01-02-02-14.wav,3.9039166666666665
03-01-05-02-01-01-14.wav,05,angry,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-01-14.wav,4.2709375
03-01-05-02-01-02-14.wav,05,angry,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-01-02-14.wav,4.371020833333334
03-01-05-02-02-01-14.wav,05,angry,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-01-14.wav,4.170833333333333
03-01-05-02-02-02-14.wav,05,angry,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-05-02-02-02-14.wav,4.404416666666667
03-01-06-01-01-01-14.wav,06,fearful,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-01-14.wav,3.3700208333333332
03-01-06-01-01-02-14.wav,06,fearful,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-01-02-14.wav,3.5702291666666666
03-01-06-01-02-01-14.wav,06,fearful,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-01-14.wav,3.370041666666667
03-01-06-01-02-02-14.wav,06,fearful,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-06-01-02-02-14.wav,3.3700208333333332
03-01-06-02-01-01-14.wav,06,fearful,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-01-14.wav,3.3700208333333332
03-01-06-02-01-02-14.wav,06,fearful,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-01-02-14.wav,3.403395833333333
03-01-06-02-02-01-14.wav,06,fearful,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-01-14.wav,3.5035
03-01-06-02-02-02-14.wav,06,fearful,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-06-02-02-02-14.wav,3.470125
03-01-07-01-01-01-14.wav,07,disgust,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-01-14.wav,3.7704166666666667
03-01-07-01-01-02-14.wav,07,disgust,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-01-02-14.wav,3.6369583333333333
03-01-07-01-02-01-14.wav,07,disgust,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-01-14.wav,3.7370625
03-01-07-01-02-02-14.wav,07,disgust,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-07-01-02-02-14.wav,3.7704375
03-01-07-02-01-01-14.wav,07,disgust,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-01-14.wav,3.93725
03-01-07-02-01-02-14.wav,07,disgust,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-01-02-14.wav,3.7370625
03-01-07-02-02-01-14.wav,07,disgust,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-01-14.wav,3.6703333333333332
03-01-07-02-02-02-14.wav,07,disgust,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-07-02-02-02-14.wav,3.8037916666666667
03-01-08-01-01-01-14.wav,08,surprised,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-01-14.wav,3.636979166666667
03-01-08-01-01-02-14.wav,08,surprised,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-01-02-14.wav,3.57025
03-01-08-01-02-01-14.wav,08,surprised,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-01-14.wav,3.2032083333333334
03-01-08-01-02-02-14.wav,08,surprised,normal,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-08-01-02-02-14.wav,3.3032916666666665
03-01-08-02-01-01-14.wav,08,surprised,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-01-01-14.wav,3.970625
03-01-08-02-01-02-14.wav,08,surprised,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-01-02-14.wav,3.703708333333333
03-01-08-02-02-01-14.wav,08,surprised,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-02-01-14.wav,3.703708333333333
03-01-08-02-02-02-14.wav,08,surprised,strong,14,speech,Audio_Speech_Actors_01-24\Actor_14\03-01-08-02-02-02-14.wav,3.7370625
03-01-01-01-01-01-15.wav,01,neutral,normal,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-01-15.wav,3.370041666666667
03-01-01-01-01-02-15.wav,01,neutral,normal,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-01-02-15.wav,3.4367708333333336
03-01-01-01-02-01-15.wav,01,neutral,normal,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-01-15.wav,3.43675
03-01-01-01-02-02-15.wav,01,neutral,normal,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-01-01-02-02-15.wav,3.403395833333333
03-01-02-01-01-01-15.wav,02,calm,normal,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-01-01-15.wav,3.57025
03-01-02-01-01-02-15.wav,02,calm,normal,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-01-02-15.wav,3.5702291666666666
03-01-02-01-02-01-15.wav,02,calm,normal,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-02-01-15.wav,3.7370625
03-01-02-01-02-02-15.wav,02,calm,normal,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-02-01-02-02-15.wav,3.5702291666666666
03-01-02-02-01-01-15.wav,02,calm,strong,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-01-01-15.wav,3.6703333333333332
03-01-02-02-01-02-15.wav,02,calm,strong,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-01-02-15.wav,3.8038125
03-01-02-02-02-01-15.wav,02,calm,strong,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-02-01-15.wav,3.9372708333333333
03-01-02-02-02-02-15.wav,02,calm,strong,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-02-02-02-02-15.wav,3.6035833333333334
03-01-03-01-01-01-15.wav,03,happy,normal,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-01-15.wav,3.403395833333333
03-01-03-01-01-02-15.wav,03,happy,normal,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-01-02-15.wav,3.3366666666666664
03-01-03-01-02-01-15.wav,03,happy,normal,15,speech,Audio_Speech_Actors_01-24\Actor_15\03-01-03-01-02-01-15.wav,3.3366666666666664
